yearWeekTime,rank,movieCd,movieNm,openDt,salesAmt,salesAcc,audiCnt,audiAcc,scrnCnt,showCnt
201742,7,20168282,블레이드 러너 2049,2017-10-12,631250100,2606117465,77223,301404,572,6851
201742,8,20154907,희생부활자,2017-10-12,552679300,2479370935,76116,317745,630,9361
201742,9,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,582899700,987123600,72690,120564,194,3247
201742,10,20173806,노 게임 노 라이프 -제로-,2017-10-19,351090700,351090700,42070,42070,121,951
201741,1,20172742,범죄도시,2017-10-03,15363721181,30465787073,1866305,3673466,1266,32759
201741,2,20165450,남한산성,2017-10-03,4814332700,29523543892,618596,3617655,1152,22685
201741,3,20175222,킹스맨: 골든 서클,2017-09-27,3444914954,39920390136,410032,4811060,793,15303
201741,4,20174142,아이 캔 스피크,2017-09-21,2085070200,24611595286,271584,3141186,717,11466
201741,5,20154907,희생부활자,2017-10-12,1926691635,1926691635,241629,241629,781,13280
201741,6,20168282,블레이드 러너 2049,2017-10-12,1715148065,1974867365,194445,224181,664,8334
201741,7,20171817,넛잡 2,2017-10-03,788837500,2679229700,106767,356706,526,2936
201741,8,20170964,딥,2017-10-03,362436900,1691513300,48066,218429,416,1669
201741,9,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,403015900,404223900,47723,47874,206,1745
201741,10,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,143123800,1554200800,19160,211374,198,583
201740,1,20165450,남한산성,2017-10-03,24551449392,24709211192,2979863,2999059,1229,32360
201740,2,20175222,킹스맨: 골든 서클,2017-09-27,17566813486,36475475182,2050357,4401028,1661,31776
201740,3,20172742,범죄도시,2017-10-03,14845004292,15102065892,1776753,1807161,1315,19895
201740,4,20174142,아이 캔 스피크,2017-09-21,9757812372,22526525086,1220250,2869602,921,20122
201740,5,20171817,넛잡 2,2017-10-03,1859949200,1890392200,245879,249939,506,4687
201740,6,20170964,딥,2017-10-03,1303744900,1329076400,167228,170363,441,3873
201740,7,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,722671700,1411077000,99105,192214,486,2448
201740,8,20170364,레고 닌자고 무비,2017-09-28,494587500,1062048800,68098,143354,453,1825
201740,9,20171962,킬러의 보디가드,2017-08-30,379129200,13949327800,64072,1709712,169,1334
201740,10,20172627,리틀 프린세스 소피아 : 신비한 섬,2017-09-28,231094500,358013000,32828,50611,135,1265
201739,1,20175222,킹스맨: 골든 서클,2017-09-27,18871610696,18908661696,2345909,2350671,1687,40228
201739,2,20174142,아이 캔 스피크,2017-09-21,6900500654,12768712714,923023,1649352,1075,31504
201739,3,20154909,살인자의 기억법,2017-09-06,1130153400,21109814192,149259,2622858,629,10537
201739,4,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,2017-09-27,677315800,688405300,91636,93109,485,2940
201739,5,20171090,베이비 드라이버,2017-09-14,634327654,6533886214,83417,801579,491,6488
201739,6,20170364,레고 닌자고 무비,2017-09-28,544001300,567461300,72339,75256,459,2497
201739,7,20171962,킬러의 보디가드,2017-08-30,329192600,13570198600,48421,1645640,190,2618
201739,8,20173945,인비저블 게스트,2017-09-21,284774700,656899100,37114,81574,213,2104
201739,9,20166132,김광석,2017-08-30,198558700,654930100,25288,82945,129,1074
201739,10,20165450,남한산성,2017-10-03,156279800,157761800,18949,19196,23,113
201738,1,20174142,아이 캔 스피크,2017-09-21,5688106660,5868212060,705111,726329,1140,22610
201738,2,20154909,살인자의 기억법,2017-09-06,3261549677,19979660792,409721,2473599,829,22626
201738,3,20171090,베이비 드라이버,2017-09-14,2384462313,5899558560,296106,718162,716,17657
201738,4,20177541,아메리칸 메이드,2017-09-14,908739073,3065282145,119499,385861,613,11976
201738,5,20171962,킬러의 보디가드,2017-08-30,841405800,13241006000,100821,1597219,232,5541
201738,6,20179696,그것,2017-09-06,510630000,7211516107,63120,872909,430,4910
201738,7,20173945,인비저블 게스트,2017-09-21,359226400,372124400,42888,44460,232,1961
201738,8,20168241,잃어버린 도시 Z,2017-09-21,278990440,280893440,35320,35565,398,4280
201738,9,20170607,몬스터 콜,2017-09-14,216536700,592161000,28203,75100,328,3091
201738,10,20162869,택시운전사,2017-08-02,179067500,95786348149,24077,12176753,320,2368
201737,1,20154909,살인자의 기억법,2017-09-06,6977646981,16718111115,872471,2063878,1011,29858
201737,2,20171090,베이비 드라이버,2017-09-14,3504713247,3515096247,420819,422056,778,15586
201737,3,20177541,아메리칸 메이드,2017-09-14,2156543072,2156543072,266362,266362,691,12046
201737,4,20179696,그것,2017-09-06,1918939181,6700886107,237362,809789,739,12980
201737,5,20171962,킬러의 보디가드,2017-08-30,1861187100,12399600200,222971,1496398,334,8576
201737,6,20162869,택시운전사,2017-08-02,638030200,95607280649,84657,12152676,513,5906
201737,7,20162442,청년경찰,2017-08-09,469690900,44274279516,61773,5638636,490,5840
201737,8,20171923,저수지 게임,2017-09-07,364135600,744320200,46522,93661,282,2795
201737,9,20170607,몬스터 콜,2017-09-14,340373000,375624300,42605,46897,349,2981
201737,10,20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,255543700,930665600,32988,120878,164,1498
201736,1,20154909,살인자의 기억법,2017-09-06,9726656134,9740464134,1189512,1191407,1064,24196
201736,2,20179696,그것,2017-09-06,4778346926,4781946926,571977,572427,837,16390
201736,3,20171962,킬러의 보디가드,2017-08-30,4159149200,10538413100,496490,1273427,424,12480
201736,4,20162869,택시운전사,2017-08-02,1545177000,94969250449,205035,12068019,646,11272
201736,5,20162442,청년경찰,2017-08-09,1500590200,43804588616,199562,5576863,638,12740
201736,6,20158047,발레리안: 천 개 행성의 도시,2017-08-30,932674700,3899422008,121183,491321,570,8841
201736,7,20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017-09-07,670216900,675121900,87345,87890,232,1718
201736,8,20164174,브이아이피,2017-08-23,367783534,10899698535,49470,1364953,545,5467
201736,9,20171923,저수지 게임,2017-09-07,361236600,380184600,45037,47139,289,2110
201736,10,20179491,아토믹 블론드,2017-08-30,273889266,1144267058,36246,150895,421,3710
201735,1,20171962,킬러의 보디가드,2017-08-30,6236331600,6379263900,760861,776937,482,10208
201735,2,20162442,청년경찰,2017-08-09,4132337700,42303998416,543177,5377301,733,18414
201735,3,20162869,택시운전사,2017-08-02,3706746900,93424073449,494552,11862984,863,17673
201735,4,20164174,브이아이피,2017-08-23,2825011576,10531915001,375160,1315483,896,17766
201735,5,20158047,발레리안: 천 개 행성의 도시,2017-08-30,2882793308,2966747308,361820,370138,629,11880
201735,6,20151003,장산범,2017-08-17,1263023824,10193613283,164919,1286804,559,7504
201735,7,20179491,아토믹 블론드,2017-08-30,857231792,870377792,113097,114649,471,8084
201735,8,20179407,로마의 휴일,2017-08-30,787993576,829113076,106350,111457,436,7716
201735,9,20179901,혹성탈출: 종의 전쟁,2017-08-15,693211000,16746601378,90158,2036947,489,4718
201735,10,20179187,공범자들,2017-08-17,436569200,1634900300,57251,206599,245,2498
201734,1,20162869,택시운전사,2017-08-02,7907040100,89717326549,1015448,11368432,954,23925
201734,2,20164174,브이아이피,2017-08-23,7693923425,7706903425,938689,940323,996,20240
201734,3,20162442,청년경찰,2017-08-09,7276028475,38171660716,927720,4834124,817,23497
201734,4,20151003,장산범,2017-08-17,3740919325,8930589459,477923,1121885,648,13780
201734,5,20179901,혹성탈출: 종의 전쟁,2017-08-15,3264852375,16053390378,405876,1946789,764,14299
201734,6,20161081,애나벨 : 인형의 주인,2017-08-10,1167665100,15238014464,144331,1897937,483,5762
201734,7,20179187,공범자들,2017-08-17,658754000,1198331100,83378,149348,246,3055
201734,8,20170022,다크타워: 희망의 탑,2017-08-23,637303875,637303875,80298,80298,497,6131
201734,9,20173403,슈퍼배드 3,2017-07-26,403035500,24098141119,56076,3307911,308,2066
201734,10,20178641,빅풋 주니어,2017-08-09,302016900,2117540100,43818,300223,205,1460
201733,1,20162869,택시운전사,2017-08-02,19114003453,81810286449,2415174,10352984,1291,32066
201733,2,20162442,청년경찰,2017-08-09,15438498947,30895632241,1958233,3906404,1019,28156
201733,3,20179901,혹성탈출: 종의 전쟁,2017-08-15,12726737903,12788538003,1534996,1540913,1017,24257
201733,4,20161081,애나벨 : 인형의 주인,2017-08-10,6519008566,14070349364,818832,1753606,922,15463
201733,5,20151003,장산범,2017-08-17,5124180134,5189670134,635757,643962,711,10971
201733,6,20173403,슈퍼배드 3,2017-07-26,1600161500,23695105619,223548,3251835,505,4439
201733,7,20178641,빅풋 주니어,2017-08-09,874109800,1815523200,124567,256405,392,2570
201733,8,20161481,군함도,2017-07-26,657214600,50291706468,88427,6554420,471,2443
201733,9,20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,486811600,1093987100,69485,153618,322,1745
201733,10,20179187,공범자들,2017-08-17,492746100,539577100,60268,65970,208,1430
201732,1,20162869,택시운전사,2017-08-02,28053329560,62696282996,3576763,7937810,1753,49731
201732,2,20162442,청년경찰,2017-08-09,15197873094,15457133294,1917987,1948171,1102,27974
201732,3,20161081,애나벨 : 인형의 주인,2017-08-10,7526932798,7551340798,931723,934774,1006,11629
201732,4,20173403,슈퍼배드 3,2017-07-26,2950856200,22094944119,411960,3028287,785,10954
201732,5,20161481,군함도,2017-07-26,2890595942,49634491868,385344,6465993,876,12816
201732,6,20178641,빅풋 주니어,2017-08-09,916410400,941413400,128805,131838,437,3128
201732,7,20164621,덩케르크,2017-07-20,1259409500,23760326548,122999,2716807,433,2961
201732,8,20170124,명탐정 코난:진홍의 연가,2017-08-02,736792500,3003959900,102224,414156,456,3059
201732,9,20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,595159500,607175500,82630,84133,351,1912
201732,10,20178762,파리로 가는 길,2017-08-03,254113300,422704900,32447,53208,77,802
201731,1,20162869,택시운전사,2017-08-02,34080527436,34642953436,4275383,4361047,1906,39846
201731,2,20161481,군함도,2017-07-26,15466429386,46743895926,2010569,6080649,1848,40209
201731,3,20173403,슈퍼배드 3,2017-07-26,10079973199,19144087919,1390488,2616327,997,23162
201731,4,20164621,덩케르크,2017-07-20,3785970915,22500917048,414316,2593808,691,8664
201731,5,20170124,명탐정 코난:진홍의 연가,2017-08-02,2253848400,2267167400,310270,311932,582,5621
201731,6,20167303,스파이더맨: 홈 커밍,2017-07-05,832026100,58990707420,108767,7240766,497,2714
201731,7,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,554826100,2300546700,79538,316654,263,1534
201731,8,20174801,내 사랑,2017-07-12,251252600,1898116925,39297,253540,99,962
201731,9,20179186,이모티: 더 무비,2017-08-02,206152400,207360400,28099,28250,134,1153
201731,10,20177501,플립,2017-07-12,159588800,2776949100,20580,349297,124,878
201730,1,20161481,군함도,2017-07-26,31217570540,31277466540,4061784,4070080,2027,52152
201730,2,20173403,슈퍼배드 3,2017-07-26,9061922720,9064114720,1225565,1225839,1057,17801
201730,3,20164621,덩케르크,2017-07-20,7067740890,18714946133,829873,2179492,1153,23516
201730,4,20167303,스파이더맨: 홈 커밍,2017-07-05,2099206840,58158681320,276739,7131999,879,10829
201730,5,20177181,47 미터,2017-07-19,1002684300,4559567257,132922,572901,633,7797
201730,6,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,704298300,1745720600,99157,237116,414,2992
201730,7,20177501,플립,2017-07-12,463856800,2617360300,60801,328717,185,2631
201730,8,20174801,내 사랑,2017-07-12,309520025,1646864325,45056,214243,174,1512
201730,9,20175522,카3: 새로운 도전,2017-07-13,281778100,3496069301,40368,472712,394,1716
201730,10,20176562,예수는 역사다,2017-07-13,206181000,974834300,29497,135885,136,865
201729,1,20164621,덩케르크,2017-07-20,11647205243,11647205243,1349619,1349619,1252,29518
201729,2,20167303,스파이더맨: 홈 커밍,2017-07-05,7649100007,56059474480,952434,6855260,1617,38403
201729,3,20177181,47 미터,2017-07-19,3539602957,3556882957,437933,439979,733,11430
201729,4,20175522,카3: 새로운 도전,2017-07-13,1052466200,3214291201,143582,432344,538,6071
201729,5,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,1031065300,1041422300,136901,137959,547,2470
201729,6,20177501,플립,2017-07-12,1052265100,2153503500,133293,267916,219,5579
201729,7,20178982,박열,2017-06-28,931892900,17962255495,126656,2338871,602,8832
201729,8,20174801,내 사랑,2017-07-12,656577000,1337344300,83191,169187,212,3609
201729,9,20176562,예수는 역사다,2017-07-13,419366500,768653300,58636,106388,210,1869
201729,10,20177761,오즈: 신기한 마법가루,2017-07-20,373218500,409389500,49997,54998,343,1508
201728,1,20167303,스파이더맨: 홈 커밍,2017-07-05,18938316649,48410374473,2338880,5902826,1797,62794
201728,2,20178982,박열,2017-06-28,2814196199,17030362595,369975,2212215,710,16781
201728,3,20175522,카3: 새로운 도전,2017-07-13,2118179001,2161825001,283998,288762,800,6712
201728,4,20177501,플립,2017-07-12,1094595200,1101238400,133859,134623,249,3737
201728,5,20174801,내 사랑,2017-07-12,645990400,680767300,81520,85996,233,2943
201728,6,20081056,다크 나이트,2008-08-06,508777800,27569946800,61170,4148762,153,1984
201728,7,20158485,옥자,2017-06-29,398918400,2034564900,53307,268452,93,1781
201728,8,20176562,예수는 역사다,2017-07-13,321968800,349286800,43743,47752,217,1230
201728,9,20166967,트랜스포머: 최후의 기사,2017-06-21,306320200,21447319228,40243,2607123,382,3591
201728,10,20162869,택시운전사,2017-08-02,223354000,224956000,36643,36825,83,180
201727,1,20167303,스파이더맨: 홈 커밍,2017-07-05,29452413824,29472057824,3561853,3563946,1965,49033
201727,2,20178982,박열,2017-06-28,5097909426,14216166396,661679,1842240,1102,25960
201727,3,20166967,트랜스포머: 최후의 기사,2017-06-21,1160866600,21140999028,148742,2566880,807,10874
201727,4,20158485,옥자,2017-06-29,738788100,1635646500,98298,215145,104,2134
201727,5,20159647,리얼,2017-06-28,532420700,3229013230,74709,448430,635,6988
201727,6,20176961,지랄발광 17세,2017-06-28,248734100,565169100,31679,71400,119,2323
201727,7,20166488,미이라,2017-06-06,125992900,30434691978,16802,3678083,287,1624
201727,8,20166384,하루,2017-06-15,116120400,9060589342,15906,1127764,379,2261
201727,9,20020186,헤드윅,2002-08-09,96538800,246984131,12248,31740,90,842
201727,10,20174602,노무현입니다,2017-05-25,82174900,14470366712,11130,1842323,163,989
201726,1,20178982,박열,2017-06-28,8990218470,9118256970,1164624,1180561,1176,25212
201726,2,20166967,트랜스포머: 최후의 기사,2017-06-21,5324148600,19980132428,667525,2418138,1539,31376
201726,3,20159647,리얼,2017-06-28,2692782530,2696592530,373295,373721,970,16783
201726,4,20166384,하루,2017-06-15,927768870,8944468942,122706,1111858,630,9080
201726,5,20158485,옥자,2017-06-29,862044400,896858400,111993,116847,111,1441
201726,6,20166488,미이라,2017-06-06,757537100,30308699078,98827,3661281,534,6154
201726,7,20162343,악녀,2017-06-08,497327500,9630308344,65389,1192888,470,4559
201726,8,20176961,지랄발광 17세,2017-06-28,302359500,316435000,38063,39721,86,1918
201726,9,20174602,노무현입니다,2017-05-25,238766000,14388191812,33138,1831193,315,2382
201726,10,20176201,더 서클,2017-06-22,139141900,559162900,18498,68616,161,2164
201725,1,20166967,트랜스포머: 최후의 기사,2017-06-21,14655983828,14655983828,1750613,1750613,1739,40499
201725,2,20166384,하루,2017-06-15,3362404454,8016700072,423258,989152,733,18339
201725,3,20166488,미이라,2017-06-06,2559767598,29551161978,321569,3562454,844,17387
201725,4,20162343,악녀,2017-06-08,1590617774,9132980844,200439,1127499,617,10372
201725,5,20174602,노무현입니다,2017-05-25,573488500,14149425812,75065,1798055,463,5057
201725,6,20168261,원더 우먼,2017-05-31,481520300,17291842186,61535,2141574,441,3888
201725,7,20176201,더 서클,2017-06-22,411997000,420021000,49088,50118,169,3027
201725,8,20170982,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,258016100,24893975922,32509,3039593,352,2101
201725,9,20175982,다크 하우스,2017-06-22,238237000,239245000,28839,28965,278,2001
201725,10,20175821,언더더씨,2017-06-22,173810300,173810300,22351,22351,163,798
201724,1,20166488,미이라,2017-06-06,6988403379,26991394380,856684,3240885,1094,37824
201724,2,20166384,하루,2017-06-15,4615732618,4654295618,561452,565894,781,15799
